osm_id,name,group,segment,address,postal_code,city,country,lat,lng,phone,email,website
node/2458558749,Baecker & Partner,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Modecenterstraße 6, 1030 Wien",1030,Wien,AT,48.1871425,16.4163118,+43 1 7124505,office@foehr.at,https://www.foehr.at/
node/4240003403,Küchen City Horn,Küche,Küchenbau,,,,AT,48.6623674,15.6558304,+43 660 6150815,,
way/980371183,Elektro Föchterle GmbH,Elektrik,Elektriker,"Neufeldweg 250, 8041 Graz",8041,Graz,AT,47.0339182,15.4802436,+43 316 815 815,office@foechterle.com,https://www.foechterle.com
node/7142474011,FN KFZ-Technik GmbH,Fahrzeuge,KFZ-Werkstatt,"Seestadtstraße 8, 1220 Wien",1220,Wien,AT,48.2163378,16.5066469,+43 676 3943323,office@fn-kfz-technik.at,https://www.fn-kfz-technik.at
way/616400908,FMV GmbH,Bauen & Renovieren,Metallbau,"Gewerbegebiet Nord 1, 5231 Schalchen",5231,Schalchen,AT,48.1234764,13.1539391,+43 7742 4985,office@fmv.at,https://www.fmv.at/
node/6325594929,ZT Dipl.-Ing. Lehner Vermessung,Gutachter & Sachverständige,Bausachverständiger / Gutachter,"Untere Hauptstraße 10, 7122 Gols",7122,Gols,AT,47.8969103,16.9098658,+43 660 6508277,,
node/1147282540,Flinke Handwerker,Küche,Küchenbau,,,,AT,48.2665199,14.2639459,+43 664 9158 896,office@flinke-handwerker.com,https://flinke-handwerker.com/
node/13775004267,Fliesen Trinker,Boden & Fliesen,Fliesenleger,"Obere Klaus 261, 8970 Schladming",8970,Schladming,AT,47.3893762,13.6450103,+43 3687 22206,office@fliesen-trinker.at,https://fliesen-trinker.at
node/11707535745,Fliesenteam Matrei,Boden & Fliesen,Fliesenleger,9971 Matrei in Osttirol,9971,Matrei in Osttirol,AT,46.9785774,12.5497907,+43 4875 51108,office@fliesenteam-matrei.at,https://fliesenteam-matrei.at
node/5448450474,Fliesen Stelzer,Boden & Fliesen,Fliesenleger,8755 Sankt Peter ob Judenburg,8755,Sankt Peter ob Judenburg,AT,47.1841364,14.5984563,+43 3579 2195,office@fliesen-stelzer.at,https://www.fliesen-stelzer.at/
node/2401314189,Fliesen Platzer,Boden & Fliesen,Fliesenleger,"Kärntner Straße 353, 8054 Graz",8054,Graz,AT,47.0281997,15.4019227,+43 316 28 19 06,office@fliesen-platzer.at,http://www.fliesen-platzer.at/
way/242314176,Fliesen Platzer,Boden & Fliesen,Fliesenleger,"Gradnerstraße 100, 8055 Graz",8055,Graz,AT,47.0212048,15.4158994,+43 316 28 19 06,office@fliesen-platzer.at,https://www.fliesen-platzer.at/
way/1053458851,Kappler,Boden & Fliesen,Fliesenleger,"Kaplanstraße 14, 4632 Pichl bei Wels",4632,Pichl bei Wels,AT,48.1912699,13.9277498,+43 7247 20410,office@fliesen-kappler.com,https://www.fliesen-kappler.com
way/653814583,Fliesen Huemer,Boden & Fliesen,Fliesenleger,4911 Tumeltsham,4911,Tumeltsham,AT,48.2292918,13.5001011,+43 7752 71777-0,office@fliesen-huemer.at,http://www.fliesen-huemer.at/
node/5341712376,Fliesengalerie,Boden & Fliesen,Boden- & Estrichleger,Innsbrucker Bundesstraße 47-47a,,,AT,47.8019142,13.0191059,+43 662 82 88 88,office@fliesengalerie.at,https://www.buttenhauser.at/
way/235709454,Fliesen Arkade,Boden & Fliesen,Fliesenleger,"Passauer Straße 17, 4780 Schärding",4780,Schärding,AT,48.4611852,13.4329436,+43 7712 2381,office@fliesen-arkade.at,http://www.fliesen-arkade.at/
node/9956518256,AMT Automobilteile GmbH,Fahrzeuge,KFZ-Werkstatt,"Gudrunstraße 163/EG, 1100 Wien",1100,Wien,AT,48.1784936,16.3696357,+43 660 8283832,,
node/4000822359,Fletzer,Garten & Außenbereich,Garten- & Landschaftsbau,"Breitenfurter Straße 372B/5/B2, 1230 Wien",1230,Wien,AT,48.1372414,16.2781569,+43 1 997 15 96,office@fletzer.com,https://fletzer.com/
way/232870370,Spenglerei Fladischer,Dacharbeiten,Dachdecker,"Mühlriegel 25, 8020 Graz",8020,Graz,AT,47.0850617,15.4131101,+43 316 681114,office@fladischer.com,https://www.fladischer.at/
node/11290170436,Fischer,Dacharbeiten,Schornsteinfeger,,,,AT,47.2773921,11.5077643,+43522341369,office@fischer-kamin.tirol,https://fischer-kamin.tirol/
node/13857988750,Fischer Entsorgung,Sanitär,Sanitär- / Klempner,3150 Wilhelmsburg,3150,Wilhelmsburg,AT,48.113437,15.6113247,+4327466030,office@fischer-entsorgung.at,https://fischer-entsorgung.at
node/11749905883,Teilezone,Fahrzeuge,KFZ-Werkstatt,"Richard-Kürth-Straße 4, 5020 Salzburg",5020,Salzburg,AT,47.8102476,13.0614788,+43 660 9022709,office@teilezone.at,
way/279982561,First Class Holz,Möbel & Einrichtung,Tischler & Schreiner,"Kirchengasse 27, 4923 Lohnsburg am Kobernaußerwald",4923,Lohnsburg am Kobernaußerwald,AT,48.1448653,13.4064982,+43 7754 4141,office@first-class-holz.at,https://www.first-class-holz.at/
way/1164911867,Fireland Foods,Garten & Außenbereich,Garten- & Landschaftsbau,,,,AT,48.1573947,15.612049,+43274240600,office@firelandfoods.at,https://www.firelandfoods.at/
node/5584937028,Autoparts,Fahrzeuge,KFZ-Werkstatt,"Marktpassage 1, 8724 Spielberg",8724,Spielberg,AT,47.2080262,14.7974279,+43 3512 71240,office@fh-autoparts.at,http://www.fh-autoparts.at/index.php
way/291645335,Feuersinger Planung,Bauen & Renovieren,Architekt,"Felberstraße 50, 5730 Mittersill",5730,Mittersill,AT,47.2787993,12.4858922,+43656252650,office@feuersinger.net,http://www.feuersinger-planung.at/
node/5107792334,Fenster-Toblier,Fenster & Türen,Türen- & Fensterbau,,,,AT,47.2163327,14.8244405,+43 664 5403990,office@fenster-toblier.at,https://www.fenster-toblier.at
node/4857686779,INTERNORM Fenstertechnik Saurer,Fenster & Türen,Türen- & Fensterbau,"Kärntner Straße 201, 8053 Graz",8053,Graz,AT,47.0419709,15.4142119,+43 316 29 29 40,office@fenstertechnik.at,https://www.fenstertechnik.at/
node/5775275629,Internorm Fensterstudio,Fenster & Türen,Türen- & Fensterbau,"An der Schütt 40, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4051467,15.6531398,+43 2732 722 99,office@fenster-studio.at,https://www.fenster-studio.at
node/7073197887,Fenster Rohrer,Fenster & Türen,Türen- & Fensterbau,9753 Kleblach-Lind,9753,Kleblach-Lind,AT,46.7684055,13.3585076,+43 664 4189578,office@fenster-rohrer.at,https://www.fenster-rohrer.at
node/5566376881,Fensterportal,Fenster & Türen,Glaser,,,,AT,47.4569666,12.1489286,+43 5335 50050,office@fensterportal.at,http://www.fensterportal.at
node/5431346077,Fenster Kogler,Fenster & Türen,Türen- & Fensterbau,"Wilhelm-Hohenheim-Straße 21, 9500 Villach",9500,Villach,AT,46.6055536,13.8453167,+43 4242 26049,office@fenster-kogler.at,http://www.fenster-kogler.at
way/526134554,Fenster Dreier,Fenster & Türen,Türen- & Fensterbau,"IGP Süd Völkermarkt 17, 9111 Völkermarkt",9111,Völkermarkt,AT,46.6825138,14.6756302,+43 4232 2409,office@fensterdreier.at,https://www.fensterdreier.at
node/13866017092,Fenster Benny,Fenster & Türen,Türen- & Fensterbau,"Kärntner Straße 180, 8053 Graz",8053,Graz,AT,47.0443006,15.4141616,+43 664 1622256,office@fensterbenny.at,https://www.fenster-benny.at/
node/5738603528,Fensterbau Alois Svoboda GmbH,Möbel & Einrichtung,Tischler & Schreiner,"Landersdorfer Straße 12, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4166415,15.6288799,+43 2732 858 18,office@fensterbau-svoboda.at,https://www.fensterbau-svoboda.at/
node/4377736700,FEND GmbH Der Fußbodentechniker,Boden & Fliesen,Boden- & Estrichleger,"Brückenweg 7, 6922 Wolfurt",6922,Wolfurt,AT,47.4814575,9.7428275,+43 5574 74748,office@fend-wolfurt.at,https://www.fend-wolfurt.at
way/156086686,"Neuschmid Christian, Schmiede",Bauen & Renovieren,Metallbau,"Kapellenweg 3, 5730 Mittersill",5730,Mittersill,AT,47.2765475,12.4862101,+4365626323,office@felberschmied.at,http://www.felberschmied.at/
way/366562360,Feichtinger,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,47.8990338,13.9544861,+43 7615 2252,office@feichtinger.at,https://www.feichtinger.at/
way/99466536,Fegro Fenster,Fenster & Türen,Türen- & Fensterbau,4540 Bad Hall,4540,Bad Hall,AT,48.0550717,14.199394,+43 7258 3010,office@fegro-fenster.com,http://www.fegro-fenster.com
node/3202248397,F+D Elektro GmbH,Elektrik,Elektriker,"Linzer Straße 83, 4600 Wels",4600,Wels,AT,48.1638444,14.0348057,+43 7242 219007,office@fd-elektro.at,https://www.fd-elektro.at
node/13408248711,FB Installationen,Sanitär,Sanitär- / Klempner,,,,AT,47.9712771,13.8988397,+43 7619 22171,office@fbinstallationen.at,https://www.fbinstallationen.at/
node/8784566273,Fassaden Expert – Fassadenreinigung Österreich,Reinigung,Gebäudereiniger,"Wörth 142, 8324 Kirchberg an der Raab",8324,Kirchberg an der Raab,AT,46.969587,15.7280984,+43 660 4477908,office@fassadenexpert.at,https://www.fassadenexpert.at/
node/1074935999,Farbglas Dvorak,Fenster & Türen,Glaser,"Breitenfurter Straße 276, 1230 Wien",1230,Wien,AT,48.1441459,16.2928908,+43 1 8692659,office@farbglas-dvorak.at,http://www.farbglas.at
node/9250376140,FarbenAnstalt,Maler & Tapezierer,Maler & Lackierer,"Stuwerstraße 36, 1020 Wien",1020,Wien,AT,48.2186739,16.402783,+43 1 94 64 755,office@farbenanstalt.at,https://www.farbenanstalt.at/index.html
way/115253872,Farbecht,Maler & Tapezierer,Maler & Lackierer,"Niederuntersberg 32, 5621 Sankt Veit im Pongau",5621,Sankt Veit im Pongau,AT,47.3183776,13.1791393,+43 664 2466078,office@farbecht.at,https://farbecht.at/
node/6898025607,Fahrzeugsattlerei Bilweis,Fahrzeuge,KFZ-Werkstatt,"Wolfernerstraße 17, 4400 Steyr",4400,Steyr,AT,48.046884,14.4088806,+43 7252 728 94,office@fahrzeugsattlerei-bilweis.at,http://www.fahrzeugsattlerei-bilweis.at/
way/121572351,m. erkinger - Autolackiererei,Fahrzeuge,KFZ-Werkstatt,"Industriestraße 1-3, 8075 Hart bei Graz",8075,Hart bei Graz,AT,47.0414978,15.5087571,+43 664 5425050,office@fahrzeuglackierung.at,https://www.fahrzeuglackierung.at/
node/2367932962,Fahrzeugbedarf Kotz & Co KG,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.0203237,13.72913,,office@fahrzeugbedarf.at,http://www.fahrzeugbedarf.at
node/4387276101,Fahrrad Wäger,Fahrzeuge,Fahrradwerkstatt,"Achstraße 27, 6844 Altach",6844,Altach,AT,47.3543127,9.6564277,+43 5576 7235,office@fahrrad-waeger.at,http://www.fahrrad-waeger.at/
node/333697323,Fahrrad Trappl,Fahrzeuge,Fahrradwerkstatt,"Leystraße 75, 1200 Wien",1200,Wien,AT,48.237681,16.3839507,+43 1 3300696,office@fahrradtrappl.at,http://www.fahrradtrappl.at
node/3896840097,Fahrrad Pichler,Fahrzeuge,Fahrradwerkstatt,"Rechenstraße 1, 3380 Pöchlarn",3380,Pöchlarn,AT,48.2095824,15.2012518,+43 2757 2456,office@fahrradpichler.at,https://www.fahrradpichler.at/
node/3666333741,Fahrrad Längle,Fahrzeuge,Fahrradwerkstatt,"Kirchmannsgasse 7, 6833 Klaus",6833,Klaus,AT,47.3112484,9.6488883,+43 5523 55873,office@fahrrad-laengle.at,http://www.fahrrad-laengle.at/index.shtml
node/4741190221,Fahrradkeller,Fahrzeuge,Fahrradwerkstatt,"Roßauer Lände 33, 1090 Wien",1090,Wien,AT,48.2241605,16.3668736,+43 660 5780770,office@fahrradkeller.at,https://fahrradkeller.at
node/6194672274,Peer GmbH & Co KG,Fahrzeuge,KFZ-Werkstatt,"Schallmooser Hauptstraße 24-26, 5020 Salzburg",5020,Salzburg,AT,47.8057399,13.0532566,+43 662 871176,salzburg@peerautomobile.at,
node/391920372,Expert,Elektrik,Elektriker,"Franz Josef-Straße 2, 2130 Mistelbach",2130,Mistelbach,AT,48.5672627,16.5714847,+43 2572 2481,office@expert-kraus.at,https://www.expert-kraus.at/
node/2437723128,Pomberger GmbH,Sanitär,Sanitär- / Klempner,"Bahnhofstraße 46a, 4802 Ebensee",4802,Ebensee,AT,47.8032716,13.7695389,+43 6133 40575,office@ewtechnik.at,https://www.ewtechnik.at/
node/13094081080,EET,Elektrik,Elektriker,"Technologiepark 10, 8423 Sankt Veit in der Südsteiermark",8423,Sankt Veit in der Südsteiermark,AT,46.7548624,15.6235959,+43 6644366625,office@et-trummer.at,https://www.et-trummer.at/
way/158575301,Franz Etschmeyer GmbH,Dacharbeiten,Dachdecker,"Anton-Regner-Straße 16, 8720 Knittelfeld",8720,Knittelfeld,AT,47.2169587,14.8225052,+43 3512 82177,office@etschmeyer.at,https://www.etschmeyer.at/kontakt/
node/5475641625,Elektro Tischner & Klein,Elektrik,Elektriker,"Wiesensteig 19, 9500 Villach",9500,Villach,AT,46.6176356,13.8276289,+43 4242 55011-0,office@etk.at,https://www.etk.at/
node/7765263705,Elektrotechnik Schernthaner GmbH,Elektrik,Elektriker,"Poststraße 4, 5730 Mittersill",5730,Mittersill,AT,47.279908,12.4812558,+43664 2777610,office@etech-schernthaner.at,https://www.elektrotechnik-schernthaner.at/
node/13076036222,ES Elektro,Elektrik,Elektriker,Barichgasse 4,,,AT,48.1976771,16.3942437,+43 664 1276380,office@es-elektro.at,https://es-elektro.at/
way/133567790,Tischlerei Ahrer,Möbel & Einrichtung,Tischler & Schreiner,"Nach der Enns 34, 4464 Kleinreifling",4464,Kleinreifling,AT,47.8257816,14.6448014,+43 7357 469,office@ergotherm.at,https://www.ergotherm.at/index.php/2-uncategorised/15-tischlerei-ahrer
node/8019062552,Elektrotechnik Peter Schwehla,Elektrik,Elektriker,"Johannagasse 5, 1050 Wien",1050,Wien,AT,48.1829096,16.3487888,+43 1 5486888;+43 664 1810909,office@eps-elektrotechnik.at,https://www.eps-elektrotechnik.at/
way/137701475,Energietechnik Installationsges.m. b.H,Sanitär,Sanitär- / Klempner,"Jochäckergasse 15, 2512 Oeynhausen",2512,Oeynhausen,AT,47.9811341,16.2870135,+43 2252 55998,office@energytec.at,http://www.energytec.at
way/128811950,Enecon,Elektrik,Elektriker,"Gewerbeparkstraße 27, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4083873,15.6642097,+43 2732 850 00 16,office@enecon.at,http://www.enecon.at
node/7277578984,Ender Klimatechnik,Heizung,Heizungsinstallateur,"Sandholzerstraße 40, 6844 Altach",6844,Altach,AT,47.3475198,9.6475861,+43 5576 73322,office@ender-klima.com,https://www.ender-klima.com/
way/127817923,Kunst- und Genussladen,Montage & Allround,Montageservice & Allroundhandwerker,"Hauptplatz 6, 8490 Bad Radkersburg",8490,Bad Radkersburg,AT,46.6871539,15.9867413,+43 664 110 73 61,,
node/6762194611,Design of 20th Century,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Margaretenplatz 3, 1050 Wien",1050,Wien,AT,48.1914851,16.3584718,+43 664 1108804,,
node/8282942907,eMzwo Plan. Bau. Leben. GmbH,Bauen & Renovieren,Architekt,"Dorf 150, 6932 Langen bei Bregenz",6932,Langen bei Bregenz,AT,47.5086242,9.8296468,+43 5575 41332,office@emzwo.at,https://www.emzwo.at/
node/13293463079,emoc Fahrrad & E-Bike,Fahrzeuge,Fahrradwerkstatt,"Klimtstraße 2, 4060 Leonding",4060,Leonding,AT,48.2803873,14.2796567,+43 664 4807272,office@emoc.at,https://www.emoc.at/
node/320663092,Elektro Lechner,Elektrik,Elektriker,"Hauptplatz 32/1B, 2823 Pitten",2823,Pitten,AT,47.7160634,16.1873314,,office@el-lechner.at,https://www.el-lechner.at
node/11413122606,Reifen Doktor,Fahrzeuge,KFZ-Werkstatt,"Aumühlweg 15 Halle G 3, 2544 Leobersdorf",2544,Leobersdorf,AT,47.9246834,16.1973832,+43 664 12 51 284,,
node/12306878866,Schlüsselstelle,Bauen & Renovieren,Metallbau,,,,AT,47.4513636,12.3897284,+43 664 1209033,,
way/95953862,Elektro Weiland,Elektrik,Elektriker,"Raiffeisenstraße 131, 8041 Graz",8041,Graz,AT,47.0454457,15.4535098,+43 316 82 89 89-0,office@elektro-weiland.at,https://www.elektro-weiland.at/
node/9799230437,P.A.M. Licht & Elektrotechnik,Elektrik,Elektriker,,,,AT,46.6401313,14.3139015,+43 664 1286933,,
node/8971696746,Elektro-Technik Neuner,Elektrik,Elektriker,"Schönangerweg 538, 6100 Seefeld in Tirol",6100,Seefeld in Tirol,AT,47.3314704,11.1941914,+43 664 810 4397,office@elektrotechnik-seefeld.at,https://elektrotechnik-seefeld.at/
node/6715571722,Elektro Sindler OG,Elektrik,Elektriker,8362 Söchau,8362,Söchau,AT,47.0256228,16.0551605,+43 664 33 25 600,office@elektro-sindler.at,http://office6203.wixsite.com/elektrosindler
node/13352752797,Elektro Schiefer,Elektrik,Elektriker,Strobachgasse 8,,,AT,48.1928072,16.3585532,+43 1 5872999,office@elektro-schiefer.com,https://www.elektro-schiefer.com/
node/4816419544,Fahrzeugaufbetreitung Schreiber,Fahrzeuge,KFZ-Werkstatt,8341 Paldau,8341,Paldau,AT,46.9388519,15.7682341,+43 664 1344486,,
way/456245192,Elektro Salcher GmbH,Elektrik,Elektriker,"Ernst-Wlattnig-Gasse 20, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6073204,14.2961455,+43 463 25218,office@elektro-salcher.at,http://www.elektro-salcher.at/index.html
node/13922504096,Elektrotechnik Rezaei,Elektrik,Elektriker,"Adelheid-Popp-Gasse 10/2/1, 1220 Wien",1220,Wien,AT,48.2315911,16.4613073,+4367761742717,office@elektro-rezaei.at,https://www.elektro-rezaei.at/
node/9405604922,Elektro Papst,Elektrik,Elektriker,3350 Haag,3350,Haag,AT,48.110723,14.5678782,+43 7434 425 23,office@elektro-papst.at,http://www.elektro-papst.at/
node/5372580836,Maschke Elektrotechnik,Elektrik,Elektriker,"Italiener Straße 56, 9500 Villach",9500,Villach,AT,46.6047609,13.8403236,+43 4242 23359,office@elektro-maschke.at,https://www.elektro-maschke.at
way/315669765,Elektro Lohs,Elektrik,Elektriker,"Roseggerstraße 1, 6845 Hohenems",6845,Hohenems,AT,47.3597826,9.680826,+43 5576 72680,office@elektro-lohs.at,http://www.elektro-lohs.at/
node/4838799645,Elektro Kober,Elektrik,Elektriker,"Hauptstraße 34, 2640 Gloggnitz",2640,Gloggnitz,AT,47.675483,15.9342889,+43 2662 42282,office@elektrokober.at,http://www.elektro-kober.at/
node/5752000344,Elektro Hoch,Elektrik,Elektriker,"Symalenstraße 1, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4124602,15.6358439,+43 2732 831 83,office@elektro-hoch.at,https://www.elektro-hoch.at/
way/321661956,Elektro Haumtratz,Elektrik,Elektriker,"Hauptstraße 10, 4901 Ottnang am Hausruck",4901,Ottnang am Hausruck,AT,48.0959876,13.6616003,+43 7676 20080,office@elektro-haumtratz.at,https://www.elektro-haumtratz.at/
node/3904498205,Eder Harald Leonhard,Dacharbeiten,Dachdecker,"Aichwaldseeweg 5, 9582 Latschach ober dem Faaker See",9582,Latschach ober dem Faaker See,AT,46.5553925,13.9490855,+43 664 160 15 62,,
way/165578631,Elektrotechnik Haider GmbH,Elektrik,Elektriker,"Gewerbezone 8, 6403 Flaurling",6403,Flaurling,AT,47.2864357,11.1425928,+43 5262 63043,office@elektro-haider.at,https://www.elektro-haider.at
node/6195203610,Elektro Egger GmbH,Elektrik,Elektriker,"Zinkengasse 8, 8720 Knittefeld",8720,Knittefeld,AT,47.2185734,14.8191042,+43 3512 75751,office@elektro-egger.com,https://www.elektro-egger.com/kontakt/index.htm
node/9164537132,Elektro Edtbauer,Elektrik,Elektriker,"Am Stein 4, 4563 Micheldorf in Oberösterreich",4563,Micheldorf in Oberösterreich,AT,47.8720021,14.13366,+43 7582 62673,office@elektro-edtbauer.at,https://elektro-edtbauer.at/
node/13058363772,DOBLER Walter Elektroinstallationen KG,Elektrik,Elektriker,"Gartenstraße 18, 2223 Hohenruppersdorf",2223,Hohenruppersdorf,AT,48.4686388,16.6443867,+43 2574 85244,office@elektro-dobler.at,https://elektro-dobler.at/
way/375454159,Elektrotechnik Daxberger,Elektrik,Elektriker,4942 Gurten,4942,Gurten,AT,48.2604311,13.3353337,+43 7757 60192,office@elektro-daxberger.at,http://www.elektro-daxberger.at/
way/222087247,Elektro Buder,Elektrik,Elektriker,"Edisonstraße 5, 4623 Gunskirchen",4623,Gunskirchen,AT,48.1310155,13.9574161,+43 7246 80188-0,office@elektro-buder.at,https://www.elektro-buder.at/
node/13877691818,Reperaturnetz,Elektrik,Techniker für Haushaltsgeräte,Klammstraße 8,,,AT,47.2182321,15.6222792,+43 664 1642071,topview@aon.at,
node/701320864,Elektrobiker,Fahrzeuge,Fahrradwerkstatt,"Westbahnstraße 26, 1070 Wien",1070,Wien,AT,48.2019155,16.3445693,,office@elektrobiker.com,https://www.elektrobiker.com/
node/9455663299,Beinkofer Fliesen,Boden & Fliesen,Fliesenleger,"Jörgerstraße 3-5, 1170 Wien",1170,Wien,AT,48.2172708,16.3408503,,,
node/5611877437,Elektro Berger,Elektrik,Elektriker,"Austraße 84, 3512 Mautern an der Donau",3512,Mautern an der Donau,AT,48.3969037,15.594019,,office@elektro-berger.com,https://www.elektro-berger.com/
node/4100575559,Sanitherm Installationen,Sanitär,Sanitär- / Klempner,,,,AT,48.2195802,16.3989055,+43 664 18 12 124,,
node/12625511318,Elektro-Achter e.U.,Elektrik,Elektriker,"Hauptstraße 4, 2120 Wolkersdorf im Weinviertel",2120,Wolkersdorf im Weinviertel,AT,48.3845819,16.5158779,+43224520444,office@elektro-achter.at,https://elektro-achter.at/
way/170417384,Eisl Architektur,Bauen & Renovieren,Architekt,"Zwieselweg 6, 5020 Salzburg",5020,Salzburg,AT,47.7832228,13.0343137,+43 662 828313,office@eisl-architektur.at,http://www.eisl-architektur.at
way/1015676522,Meisterbetrieb Santer,Fahrzeuge,KFZ-Werkstatt,6433 Oetz,6433,Oetz,AT,47.1851639,10.9083909,+43 664 1813680,,
node/5589272440,LBS-Türen,Fenster & Türen,Türen- & Fensterbau,"Rudolf-Biebl-Straße 23, 5020 Salzburg",5020,Salzburg,AT,47.808953,13.0262642,+43 662 42 70 12,office@einbruchsichere-tueren.at,http://www.einbruchsichere-tueren.at/
node/10223752720,Aktiv - Spenglerei Flachdach Fassade Isolierung,Dacharbeiten,Dachdecker,,,,AT,47.3002182,9.6222973,+43 664 1833129,aktiv54@hotmail.com,
way/223449895,Dachdeckerei Eigner,Dacharbeiten,Dachdecker,4702 Wallern an der Trattnach,4702,Wallern an der Trattnach,AT,48.2299952,13.9734505,+43 7249 42938,office@eigner-dach.at,http://www.eigner-dach.at/
node/7541202616,Felgendoc Villach,Fahrzeuge,KFZ-Werkstatt,"Friedensstraße 24, 9500 Villach",9500,Villach,AT,46.616658,13.8628223,+43 664 1850244,office@felgendoc.at,
